,sigma,force,rmodav,rmodsqd,dmax
,0.440,1.160,0.9999412,0.0000000,0.0000000
,0.440,1.180,0.9999415,0.0000000,0.0000000
,0.440,1.200,0.9999418,0.0000000,0.0000000
,0.440,1.220,0.9999421,0.0000000,0.0000000
,0.440,1.240,0.9999423,0.0000000,0.0000000
,0.440,1.260,0.9999426,0.0000000,0.0000000
,0.440,1.280,0.9999429,0.0000000,0.0000000
,0.440,1.300,0.9999431,0.0000000,0.0000000
,0.440,1.320,0.9999434,0.0000000,0.0000000
,0.440,1.340,0.9999437,0.0000000,0.0000000
,0.440,1.360,0.9999439,0.0000000,0.0000000
,0.440,1.380,0.9999442,0.0000000,0.0000000
,0.440,1.400,0.9999444,0.0000000,0.0000000
,0.440,1.420,0.9999447,0.0000000,0.0000000
,0.440,1.440,0.9999449,0.0000000,0.0000000
,0.440,1.460,0.9999452,0.0000000,0.0000000
,0.440,1.480,0.9999454,0.0000000,0.0000000
,0.440,1.500,0.9999457,0.0000000,0.0000000
,0.440,1.520,0.9999459,0.0000000,0.0000000
,0.440,1.540,0.9999461,0.0000000,0.0000000
,0.440,1.560,0.9999464,0.0000000,0.0000000
,0.440,1.580,0.9999466,0.0000000,0.0000000
,0.440,1.600,0.9999468,0.0000000,0.0000000
,0.440,1.620,0.9999471,0.0000000,0.0000000
,0.440,1.640,0.9999473,0.0000000,0.0000000
,0.440,1.660,0.9999475,0.0000000,0.0000000
,0.440,1.680,0.9999478,0.0000000,0.0000000
,0.440,1.700,0.9999480,0.0000000,0.0000000
,0.440,1.720,0.9999482,0.0000000,0.0000000
,0.440,1.740,0.9999484,0.0000000,0.0000000
,0.440,1.760,0.9999486,0.0000000,0.0000000
,0.440,1.780,0.9999489,0.0000000,0.0000000
,0.440,1.800,0.9999491,0.0000000,0.0000000
,0.440,1.820,0.9999493,0.0000000,0.0000000
,0.440,1.840,0.9999495,0.0000000,0.0000000
,0.440,1.860,0.9999497,0.0000000,0.0000000
,0.440,1.880,0.9999499,0.0000000,0.0000000
,0.440,1.900,0.9999501,0.0000000,0.0000000
,0.440,1.920,0.9999503,0.0000000,0.0000000
,0.440,1.940,0.9999505,0.0000000,0.0000000
,0.440,1.960,0.9999508,0.0000000,0.0000000
,0.440,1.980,0.9999510,0.0000000,0.0000000
,0.440,2.000,0.9999512,0.0000000,0.0000000
,0.460,0.000,0.0018588,0.1837076,0.0013956
,0.460,0.020,0.0137246,0.1133334,0.0015135
,0.460,0.040,0.0272856,0.0713834,0.0019524
,0.460,0.060,0.0409470,0.0481985,0.0024215
,0.460,0.080,0.0544221,0.0410312,0.0025063
,0.460,0.100,0.0683262,0.0588587,0.0040577
,0.460,0.120,0.0829982,0.0543916,0.0084635
,0.460,0.140,0.0979928,0.0556245,0.0067447
,0.460,0.160,0.1131678,0.0514086,0.0069336
,0.460,0.180,0.1303535,0.0594066,0.0120019
,0.460,0.200,0.1463473,0.0639125,0.0107078
,0.460,0.220,0.1638548,0.0776051,0.0160136
,0.460,0.240,0.1811553,0.0742809,0.0171967
,0.460,0.260,0.1949371,0.0642634,0.0133118
,0.460,0.280,0.2321515,0.0952132,0.0258928
,0.460,0.300,0.9999242,0.0000039,0.6907048
,0.460,0.320,0.9999240,0.0000041,0.6784003
,0.460,0.340,0.9999244,0.0000042,0.6698326
,0.460,0.360,0.9999248,0.0000045,0.6695123
,0.460,0.380,0.9999250,0.0000047,0.6670575
,0.460,0.400,0.9999269,0.0000053,0.6536551
,0.460,0.420,0.9999295,0.0000096,0.5791334
,0.460,0.440,0.9999399,0.0000225,0.4900127
,0.460,0.460,0.9999245,0.0000000,0.0015869
,0.460,0.480,0.9999269,0.0000000,0.0000000
,0.460,0.500,0.9999280,0.0000000,0.0000000
,0.460,0.520,0.9999288,0.0000000,0.0000000
,0.460,0.540,0.9999295,0.0000000,0.0000000
,0.460,0.560,0.9999301,0.0000000,0.0000000
,0.460,0.580,0.9999307,0.0000000,0.0000000
,0.460,0.600,0.9999312,0.0000000,0.0000000
,0.460,0.620,0.9999317,0.0000000,0.0000000
,0.460,0.640,0.9999322,0.0000000,0.0000000
,0.460,0.660,0.9999326,0.0000000,0.0000000
,0.460,0.680,0.9999331,0.0000000,0.0000000
,0.460,0.700,0.9999335,0.0000000,0.0000000
,0.460,0.720,0.9999339,0.0000000,0.0000000
,0.460,0.740,0.9999343,0.0000000,0.0000000
,0.460,0.760,0.9999347,0.0000000,0.0000000
,0.460,0.780,0.9999350,0.0000000,0.0000000
,0.460,0.800,0.9999354,0.0000000,0.0000000
,0.460,0.820,0.9999358,0.0000000,0.0000000
,0.460,0.840,0.9999361,0.0000000,0.0000000
,0.460,0.860,0.9999365,0.0000000,0.0000000
,0.460,0.880,0.9999368,0.0000000,0.0000000
,0.460,0.900,0.9999372,0.0000000,0.0000000
,0.460,0.920,0.9999375,0.0000000,0.0000000
,0.460,0.940,0.9999378,0.0000000,0.0000000
,0.460,0.960,0.9999381,0.0000000,0.0000000
,0.460,0.980,0.9999385,0.0000000,0.0000000
,0.460,1.000,0.9999388,0.0000000,0.0000000
,0.460,1.020,0.9999391,0.0000000,0.0000000
,0.460,1.040,0.9999394,0.0000000,0.0000000
,0.460,1.060,0.9999397,0.0000000,0.0000000
,0.460,1.080,0.9999400,0.0000000,0.0000000
,0.460,1.100,0.9999403,0.0000000,0.0000000
,0.460,1.120,0.9999406,0.0000000,0.0000000
,0.460,1.140,0.9999409,0.0000000,0.0000000
,0.460,1.160,0.9999411,0.0000000,0.0000000
,0.460,1.180,0.9999414,0.0000000,0.0000000
,0.460,1.200,0.9999417,0.0000000,0.0000000
,0.460,1.220,0.9999420,0.0000000,0.0000000
,0.460,1.240,0.9999422,0.0000000,0.0000000
,0.460,1.260,0.9999425,0.0000000,0.0000000
,0.460,1.280,0.9999428,0.0000000,0.0000000
,0.460,1.300,0.9999430,0.0000000,0.0000000
,0.460,1.320,0.9999433,0.0000000,0.0000000
,0.460,1.340,0.9999436,0.0000000,0.0000000
,0.460,1.360,0.9999438,0.0000000,0.0000000
,0.460,1.380,0.9999441,0.0000000,0.0000000
,0.460,1.400,0.9999443,0.0000000,0.0000000
,0.460,1.420,0.9999446,0.0000000,0.0000000
,0.460,1.440,0.9999448,0.0000000,0.0000000
,0.460,1.460,0.9999451,0.0000000,0.0000000
,0.460,1.480,0.9999453,0.0000000,0.0000000
,0.460,1.500,0.9999456,0.0000000,0.0000000
,0.460,1.520,0.9999458,0.0000000,0.0000000
,0.460,1.540,0.9999461,0.0000000,0.0000000
,0.460,1.560,0.9999463,0.0000000,0.0000000
,0.460,1.580,0.9999465,0.0000000,0.0000000
,0.460,1.600,0.9999468,0.0000000,0.0000000
,0.460,1.620,0.9999470,0.0000000,0.0000000
,0.460,1.640,0.9999472,0.0000000,0.0000000
,0.460,1.660,0.9999475,0.0000000,0.0000000
,0.460,1.680,0.9999477,0.0000000,0.0000000
,0.460,1.700,0.9999479,0.0000000,0.0000000
,0.460,1.720,0.9999481,0.0000000,0.0000000
,0.460,1.740,0.9999484,0.0000000,0.0000000
,0.460,1.760,0.9999486,0.0000000,0.0000000
,0.460,1.780,0.9999488,0.0000000,0.0000000
,0.460,1.800,0.9999490,0.0000000,0.0000000
,0.460,1.820,0.9999492,0.0000000,0.0000000
,0.460,1.840,0.9999495,0.0000000,0.0000000
,0.460,1.860,0.9999497,0.0000000,0.0000000
,0.460,1.880,0.9999499,0.0000000,0.0000000
,0.460,1.900,0.9999501,0.0000000,0.0000000
,0.460,1.920,0.9999503,0.0000000,0.0000000
,0.460,1.940,0.9999505,0.0000000,0.0000000
,0.460,1.960,0.9999507,0.0000000,0.0000000
,0.460,1.980,0.9999509,0.0000000,0.0000000
,0.460,2.000,0.9999511,0.0000000,0.0000000
,0.480,0.000,0.0019092,0.6645843,0.0014859
,0.480,0.020,0.0136480,0.0858119,0.0012526
,0.480,0.040,0.0274661,0.0896630,0.0023840
,0.480,0.060,0.0410189,0.0749607,0.0027667
,0.480,0.080,0.0547498,0.0584262,0.0031638
,0.480,0.100,0.0687194,0.0684347,0.0044490
,0.480,0.120,0.0830440,0.0652206,0.0064659
,0.480,0.140,0.0974978,0.0417293,0.0049825
,0.480,0.160,0.1134422,0.0553832,0.0070400
,0.480,0.180,0.1290365,0.0637328,0.0090350
,0.480,0.200,0.1481750,0.0842188,0.0127660
,0.480,0.220,0.1666567,0.0592755,0.0108940
,0.480,0.240,0.1923083,0.0775397,0.0163395
,0.480,0.260,0.9999316,0.0000062,0.6643393
,0.480,0.280,0.9999389,0.0000120,0.6059335
,0.480,0.300,0.9999453,0.0000169,0.5465659
,0.480,0.320,0.9999539,0.0000223,0.4758981
,0.480,0.340,0.9999568,0.0000252,0.3869764
,0.480,0.360,0.9999554,0.0000225,0.3171278
,0.480,0.380,0.9999541,0.0000176,0.2095663
,0.480,0.400,0.9999482,0.0000116,0.1366626
,0.480,0.420,0.9999428,0.0000111,0.1457078
,0.480,0.440,0.9999395,0.0000100,0.1524922
,0.480,0.460,0.9999307,0.0000057,0.1175134
,0.480,0.480,0.9999245,0.0000000,0.0017213
,0.480,0.500,0.9999270,0.0000000,0.0000000
,0.480,0.520,0.9999280,0.0000000,0.0000000
,0.480,0.540,0.9999289,0.0000000,0.0000000
,0.480,0.560,0.9999296,0.0000000,0.0000000
,0.480,0.580,0.9999302,0.0000000,0.0000000
,0.480,0.600,0.9999308,0.0000000,0.0000000
,0.480,0.620,0.9999313,0.0000000,0.0000000
,0.480,0.640,0.9999318,0.0000000,0.0000000
,0.480,0.660,0.9999323,0.0000000,0.0000000
,0.480,0.680,0.9999328,0.0000000,0.0000000
,0.480,0.700,0.9999332,0.0000000,0.0000000
,0.480,0.720,0.9999336,0.0000000,0.0000000
,0.480,0.740,0.9999340,0.0000000,0.0000000
,0.480,0.760,0.9999344,0.0000000,0.0000000
,0.480,0.780,0.9999348,0.0000000,0.0000000
,0.480,0.800,0.9999352,0.0000000,0.0000000
,0.480,0.820,0.9999356,0.0000000,0.0000000
,0.480,0.840,0.9999359,0.0000000,0.0000000
,0.480,0.860,0.9999363,0.0000000,0.0000000
,0.480,0.880,0.9999366,0.0000000,0.0000000
,0.480,0.900,0.9999370,0.0000000,0.0000000
,0.480,0.920,0.9999373,0.0000000,0.0000000
,0.480,0.940,0.9999377,0.0000000,0.0000000
,0.480,0.960,0.9999380,0.0000000,0.0000000
,0.480,0.980,0.9999383,0.0000000,0.0000000
,0.480,1.000,0.9999386,0.0000000,0.0000000
,0.480,1.020,0.9999389,0.0000000,0.0000000
,0.480,1.040,0.9999392,0.0000000,0.0000000
,0.480,1.060,0.9999395,0.0000000,0.0000000
,0.480,1.080,0.9999398,0.0000000,0.0000000
,0.480,1.100,0.9999401,0.0000000,0.0000000
,0.480,1.120,0.9999404,0.0000000,0.0000000
,0.480,1.140,0.9999407,0.0000000,0.0000000
,0.480,1.160,0.9999410,0.0000000,0.0000000
,0.480,1.180,0.9999413,0.0000000,0.0000000
,0.480,1.200,0.9999416,0.0000000,0.0000000
,0.480,1.220,0.9999419,0.0000000,0.0000000
,0.480,1.240,0.9999421,0.0000000,0.0000000
,0.480,1.260,0.9999424,0.0000000,0.0000000
,0.480,1.280,0.9999427,0.0000000,0.0000000
,0.480,1.300,0.9999430,0.0000000,0.0000000
,0.480,1.320,0.9999432,0.0000000,0.0000000
,0.480,1.340,0.9999435,0.0000000,0.0000000
,0.480,1.360,0.9999437,0.0000000,0.0000000
,0.480,1.380,0.9999440,0.0000000,0.0000000
,0.480,1.400,0.9999443,0.0000000,0.0000000
,0.480,1.420,0.9999445,0.0000000,0.0000000
,0.480,1.440,0.9999448,0.0000000,0.0000000
,0.480,1.460,0.9999450,0.0000000,0.0000000
,0.480,1.480,0.9999453,0.0000000,0.0000000
,0.480,1.500,0.9999455,0.0000000,0.0000000
,0.480,1.520,0.9999457,0.0000000,0.0000000
,0.480,1.540,0.9999460,0.0000000,0.0000000
,0.480,1.560,0.9999462,0.0000000,0.0000000
,0.480,1.580,0.9999465,0.0000000,0.0000000
,0.480,1.600,0.9999467,0.0000000,0.0000000
,0.480,1.620,0.9999469,0.0000000,0.0000000
,0.480,1.640,0.9999472,0.0000000,0.0000000
,0.480,1.660,0.9999474,0.0000000,0.0000000
,0.480,1.680,0.9999476,0.0000000,0.0000000
,0.480,1.700,0.9999479,0.0000000,0.0000000
,0.480,1.720,0.9999481,0.0000000,0.0000000
,0.480,1.740,0.9999483,0.0000000,0.0000000
,0.480,1.760,0.9999485,0.0000000,0.0000000
,0.480,1.780,0.9999487,0.0000000,0.0000000
,0.480,1.800,0.9999490,0.0000000,0.0000000
,0.480,1.820,0.9999492,0.0000000,0.0000000
,0.480,1.840,0.9999494,0.0000000,0.0000000
,0.480,1.860,0.9999496,0.0000000,0.0000000
,0.480,1.880,0.9999498,0.0000000,0.0000000
,0.480,1.900,0.9999500,0.0000000,0.0000000
,0.480,1.920,0.9999502,0.0000000,0.0000000
,0.480,1.940,0.9999504,0.0000000,0.0000000
,0.480,1.960,0.9999507,0.0000000,0.0000000
,0.480,1.980,0.9999509,0.0000000,0.0000000
,0.480,2.000,0.9999511,0.0000000,0.0000000
,0.500,0.000,0.0021160,2.3087394,0.0016553
,0.500,0.020,0.0136991,0.1181969,0.0016011
,0.500,0.040,0.0269749,0.0602826,0.0016933
,0.500,0.060,0.0409783,0.0720490,0.0025410
,0.500,0.080,0.0542844,0.0395121,0.0022533
,0.500,0.100,0.0681058,0.0419358,0.0029404
,0.500,0.120,0.0824783,0.0734483,0.0056035
,0.500,0.140,0.0967357,0.0488418,0.0071646
,0.500,0.160,0.1125584,0.0783786,0.0085597
,0.500,0.180,0.1281475,0.0762113,0.0105073
,0.500,0.200,0.1449992,0.0638225,0.0121782
,0.500,0.220,0.1597148,0.0617133,0.0101726
,0.500,0.240,0.1785440,0.0838134,0.0158873
,0.500,0.260,0.2018208,0.0778130,0.0152825
,0.500,0.280,0.9999239,0.0000037,0.6970036
,0.500,0.300,0.9999237,0.0000038,0.7112675
,0.500,0.320,0.9999242,0.0000041,0.7064967
,0.500,0.340,0.9999236,0.0000044,0.6853483
,0.500,0.360,0.9999241,0.0000045,0.6939829
,0.500,0.380,0.9999242,0.0000046,0.6950898
,0.500,0.400,0.9999252,0.0000051,0.6803859
,0.500,0.420,0.9999274,0.0000061,0.6331791
,0.500,0.440,0.9999319,0.0000111,0.5966436
,0.500,0.460,0.9999412,0.0000231,0.4846980
,0.500,0.480,0.9999333,0.0000182,0.3489485
,0.500,0.500,0.9999245,0.0000000,0.0017691
,0.500,0.520,0.9999270,0.0000000,0.0000000
,0.500,0.540,0.9999281,0.0000000,0.0000000
,0.500,0.560,0.9999290,0.0000000,0.0000000
,0.500,0.580,0.9999297,0.0000000,0.0000000
,0.500,0.600,0.9999303,0.0000000,0.0000000
,0.500,0.620,0.9999309,0.0000000,0.0000000
,0.500,0.640,0.9999314,0.0000000,0.0000000
,0.500,0.660,0.9999319,0.0000000,0.0000000
,0.500,0.680,0.9999324,0.0000000,0.0000000
,0.500,0.700,0.9999329,0.0000000,0.0000000
,0.500,0.720,0.9999333,0.0000000,0.0000000
,0.500,0.740,0.9999338,0.0000000,0.0000000
,0.500,0.760,0.9999342,0.0000000,0.0000000
,0.500,0.780,0.9999346,0.0000000,0.0000000
,0.500,0.800,0.9999350,0.0000000,0.0000000
,0.500,0.820,0.9999353,0.0000000,0.0000000
,0.500,0.840,0.9999357,0.0000000,0.0000000
,0.500,0.860,0.9999361,0.0000000,0.0000000
,0.500,0.880,0.9999364,0.0000000,0.0000000
,0.500,0.900,0.9999368,0.0000000,0.0000000
,0.500,0.920,0.9999371,0.0000000,0.0000000
,0.500,0.940,0.9999375,0.0000000,0.0000000
,0.500,0.960,0.9999378,0.0000000,0.0000000
,0.500,0.980,0.9999381,0.0000000,0.0000000
,0.500,1.000,0.9999385,0.0000000,0.0000000
,0.500,1.020,0.9999388,0.0000000,0.0000000
,0.500,1.040,0.9999391,0.0000000,0.0000000
,0.500,1.060,0.9999394,0.0000000,0.0000000
,0.500,1.080,0.9999397,0.0000000,0.0000000
,0.500,1.100,0.9999400,0.0000000,0.0000000
,0.500,1.120,0.9999403,0.0000000,0.0000000
,0.500,1.140,0.9999406,0.0000000,0.0000000
,0.500,1.160,0.9999409,0.0000000,0.0000000
,0.500,1.180,0.9999412,0.0000000,0.0000000
,0.500,1.200,0.9999415,0.0000000,0.0000000
,0.500,1.220,0.9999418,0.0000000,0.0000000
,0.500,1.240,0.9999420,0.0000000,0.0000000
,0.500,1.260,0.9999423,0.0000000,0.0000000
,0.500,1.280,0.9999426,0.0000000,0.0000000
,0.500,1.300,0.9999429,0.0000000,0.0000000
,0.500,1.320,0.9999431,0.0000000,0.0000000
,0.500,1.340,0.9999434,0.0000000,0.0000000
,0.500,1.360,0.9999436,0.0000000,0.0000000
,0.500,1.380,0.9999439,0.0000000,0.0000000
,0.500,1.400,0.9999442,0.0000000,0.0000000
,0.500,1.420,0.9999444,0.0000000,0.0000000
,0.500,1.440,0.9999447,0.0000000,0.0000000
,0.500,1.460,0.9999449,0.0000000,0.0000000
,0.500,1.480,0.9999452,0.0000000,0.0000000
,0.500,1.500,0.9999454,0.0000000,0.0000000
,0.500,1.520,0.9999457,0.0000000,0.0000000
,0.500,1.540,0.9999459,0.0000000,0.0000000
,0.500,1.560,0.9999462,0.0000000,0.0000000
,0.500,1.580,0.9999464,0.0000000,0.0000000
,0.500,1.600,0.9999466,0.0000000,0.0000000
,0.500,1.620,0.9999469,0.0000000,0.0000000
,0.500,1.640,0.9999471,0.0000000,0.0000000
,0.500,1.660,0.9999473,0.0000000,0.0000000
,0.500,1.680,0.9999476,0.0000000,0.0000000
,0.500,1.700,0.9999478,0.0000000,0.0000000
,0.500,1.720,0.9999480,0.0000000,0.0000000
,0.500,1.740,0.9999482,0.0000000,0.0000000
,0.500,1.760,0.9999485,0.0000000,0.0000000
,0.500,1.780,0.9999487,0.0000000,0.0000000
,0.500,1.800,0.9999489,0.0000000,0.0000000
,0.500,1.820,0.9999491,0.0000000,0.0000000
,0.500,1.840,0.9999493,0.0000000,0.0000000
,0.500,1.860,0.9999496,0.0000000,0.0000000
,0.500,1.880,0.9999498,0.0000000,0.0000000
,0.500,1.900,0.9999500,0.0000000,0.0000000
,0.500,1.920,0.9999502,0.0000000,0.0000000
,0.500,1.940,0.9999504,0.0000000,0.0000000
,0.500,1.960,0.9999506,0.0000000,0.0000000
,0.500,1.980,0.9999508,0.0000000,0.0000000
,0.500,2.000,0.9999510,0.0000000,0.0000000
,0.520,0.000,0.0014798,0.4422834,0.0011029
,0.520,0.020,0.0129160,0.1034963,0.0017864
,0.520,0.040,0.0258330,0.0676422,0.0021758
,0.520,0.060,0.0385339,0.0462389,0.0025468
,0.520,0.080,0.0521179,0.0728576,0.0041603
,0.520,0.100,0.0648439,0.0501158,0.0037963
,0.520,0.120,0.0789733,0.0558145,0.0043997
,0.520,0.140,0.0932958,0.0683766,0.0069695
,0.520,0.160,0.1065232,0.0501910,0.0067144
,0.520,0.180,0.1224658,0.0900118,0.0122287
,0.520,0.200,0.1367893,0.0647231,0.0082025
,0.520,0.220,0.1524279,0.0738399,0.0105527
,0.520,0.240,0.1683725,0.0647054,0.0115955
,0.520,0.260,0.1813659,0.0568084,0.0129618
,0.520,0.280,0.1980868,0.0622891,0.0203044
,0.520,0.300,0.2120946,0.0863408,0.0182683
,0.520,0.320,0.9999562,0.0000217,0.4426554
,0.520,0.340,0.9999586,0.0000234,0.3561616
,0.520,0.360,0.9999566,0.0000208,0.2828066
,0.520,0.380,0.9999564,0.0000179,0.2150173
,0.520,0.400,0.9999547,0.0000142,0.1573206
,0.520,0.420,0.9999518,0.0000092,0.1016031
,0.520,0.440,0.9999458,0.0000057,0.0707566
,0.520,0.460,0.9999409,0.0000006,0.0101292
,0.520,0.480,0.9999354,0.0000035,0.0589555
,0.520,0.500,0.9999299,0.0000013,0.0309338
,0.520,0.520,0.9999245,0.0000000,0.0015915
,0.520,0.540,0.9999271,0.0000000,0.0000000
,0.520,0.560,0.9999282,0.0000000,0.0000000
,0.520,0.580,0.9999290,0.0000000,0.0000000
,0.520,0.600,0.9999298,0.0000000,0.0000000
,0.520,0.620,0.9999304,0.0000000,0.0000000
,0.520,0.640,0.9999310,0.0000000,0.0000000
,0.520,0.660,0.9999315,0.0000000,0.0000000
,0.520,0.680,0.9999321,0.0000000,0.0000000
,0.520,0.700,0.9999325,0.0000000,0.0000000
,0.520,0.720,0.9999330,0.0000000,0.0000000
,0.520,0.740,0.9999335,0.0000000,0.0000000
,0.520,0.760,0.9999339,0.0000000,0.0000000
,0.520,0.780,0.9999343,0.0000000,0.0000000
,0.520,0.800,0.9999347,0.0000000,0.0000000
,0.520,0.820,0.9999351,0.0000000,0.0000000
,0.520,0.840,0.9999355,0.0000000,0.0000000
,0.520,0.860,0.9999359,0.0000000,0.0000000
,0.520,0.880,0.9999362,0.0000000,0.0000000
,0.520,0.900,0.9999366,0.0000000,0.0000000
,0.520,0.920,0.9999369,0.0000000,0.0000000
,0.520,0.940,0.9999373,0.0000000,0.0000000
,0.520,0.960,0.9999376,0.0000000,0.0000000
,0.520,0.980,0.9999380,0.0000000,0.0000000
,0.520,1.000,0.9999383,0.0000000,0.0000000
,0.520,1.020,0.9999386,0.0000000,0.0000000
,0.520,1.040,0.9999389,0.0000000,0.0000000
,0.520,1.060,0.9999393,0.0000000,0.0000000
,0.520,1.080,0.9999396,0.0000000,0.0000000
,0.520,1.100,0.9999399,0.0000000,0.0000000
,0.520,1.120,0.9999402,0.0000000,0.0000000
,0.520,1.140,0.9999405,0.0000000,0.0000000
,0.520,1.160,0.9999408,0.0000000,0.0000000
,0.520,1.180,0.9999411,0.0000000,0.0000000
,0.520,1.200,0.9999414,0.0000000,0.0000000
,0.520,1.220,0.9999416,0.0000000,0.0000000
,0.520,1.240,0.9999419,0.0000000,0.0000000
,0.520,1.260,0.9999422,0.0000000,0.0000000
,0.520,1.280,0.9999425,0.0000000,0.0000000
,0.520,1.300,0.9999427,0.0000000,0.0000000
,0.520,1.320,0.9999430,0.0000000,0.0000000
,0.520,1.340,0.9999433,0.0000000,0.0000000
,0.520,1.360,0.9999436,0.0000000,0.0000000
,0.520,1.380,0.9999438,0.0000000,0.0000000
,0.520,1.400,0.9999441,0.0000000,0.0000000
,0.520,1.420,0.9999443,0.0000000,0.0000000
,0.520,1.440,0.9999446,0.0000000,0.0000000
,0.520,1.460,0.9999448,0.0000000,0.0000000
,0.520,1.480,0.9999451,0.0000000,0.0000000
,0.520,1.500,0.9999453,0.0000000,0.0000000
,0.520,1.520,0.9999456,0.0000000,0.0000000
,0.520,1.540,0.9999458,0.0000000,0.0000000
,0.520,1.560,0.9999461,0.0000000,0.0000000
,0.520,1.580,0.9999463,0.0000000,0.0000000
,0.520,1.600,0.9999466,0.0000000,0.0000000
,0.520,1.620,0.9999468,0.0000000,0.0000000
,0.520,1.640,0.9999470,0.0000000,0.0000000
,0.520,1.660,0.9999473,0.0000000,0.0000000
,0.520,1.680,0.9999475,0.0000000,0.0000000
,0.520,1.700,0.9999477,0.0000000,0.0000000
,0.520,1.720,0.9999479,0.0000000,0.0000000
,0.520,1.740,0.9999482,0.0000000,0.0000000
,0.520,1.760,0.9999484,0.0000000,0.0000000
,0.520,1.780,0.9999486,0.0000000,0.0000000
,0.520,1.800,0.9999488,0.0000000,0.0000000
,0.520,1.820,0.9999491,0.0000000,0.0000000
,0.520,1.840,0.9999493,0.0000000,0.0000000
,0.520,1.860,0.9999495,0.0000000,0.0000000
,0.520,1.880,0.9999497,0.0000000,0.0000000
,0.520,1.900,0.9999499,0.0000000,0.0000000
,0.520,1.920,0.9999501,0.0000000,0.0000000
,0.520,1.940,0.9999503,0.0000000,0.0000000
,0.520,1.960,0.9999506,0.0000000,0.0000000
,0.520,1.980,0.9999508,0.0000000,0.0000000
,0.520,2.000,0.9999510,0.0000000,0.0000000
,0.540,0.000,0.0019822,1.4545113,0.0015253
,0.540,0.020,0.0133919,0.0953978,0.0011844
,0.540,0.040,0.0268388,0.0737312,0.0021339
,0.540,0.060,0.0405158,0.0570383,0.0025326
,0.540,0.080,0.0544189,0.0597209,0.0036945
,0.540,0.100,0.0682435,0.0600032,0.0038489
,0.540,0.120,0.0821270,0.0740153,0.0054511
,0.540,0.140,0.0974752,0.0897562,0.0086126
,0.540,0.160,0.1116921,0.0635111,0.0079328
,0.540,0.180,0.1267804,0.0542459,0.0077140
,0.540,0.200,0.1421328,0.0599745,0.0090801
,0.540,0.220,0.1579070,0.0665577,0.0117769
,0.540,0.240,0.1765348,0.0782970,0.0148950
,0.540,0.260,0.1958039,0.0546856,0.0133293
,0.540,0.280,0.2068206,0.0819350,0.0194190
,0.540,0.300,0.2273183,0.0975433,0.0224627
,0.540,0.320,0.9999345,0.0000090,0.6313486
,0.540,0.340,0.9999432,0.0000156,0.5699265
,0.540,0.360,0.9999535,0.0000221,0.4700942
,0.540,0.380,0.9999537,0.0000224,0.3476017
,0.540,0.400,0.9999570,0.0000221,0.2899864
,0.540,0.420,0.9999532,0.0000177,0.2096164
,0.540,0.440,0.9999510,0.0000113,0.1263733
,0.540,0.460,0.9999448,0.0000061,0.0762638
,0.540,0.480,0.9999407,0.0000063,0.0890045
,0.540,0.500,0.9999349,0.0000044,0.0756513
,0.540,0.520,0.9999297,0.0000015,0.0351508
,0.540,0.540,0.9999245,0.0000000,0.0016061
,0.540,0.560,0.9999271,0.0000000,0.0000000
,0.540,0.580,0.9999283,0.0000000,0.0000000
,0.540,0.600,0.9999291,0.0000000,0.0000000
,0.540,0.620,0.9999299,0.0000000,0.0000000
,0.540,0.640,0.9999305,0.0000000,0.0000000
,0.540,0.660,0.9999311,0.0000000,0.0000000
,0.540,0.680,0.9999317,0.0000000,0.0000000
,0.540,0.700,0.9999322,0.0000000,0.0000000
,0.540,0.720,0.9999327,0.0000000,0.0000000
,0.540,0.740,0.9999331,0.0000000,0.0000000
,0.540,0.760,0.9999336,0.0000000,0.0000000
,0.540,0.780,0.9999340,0.0000000,0.0000000
,0.540,0.800,0.9999344,0.0000000,0.0000000
,0.540,0.820,0.9999349,0.0000000,0.0000000
,0.540,0.840,0.9999352,0.0000000,0.0000000
,0.540,0.860,0.9999356,0.0000000,0.0000000
,0.540,0.880,0.9999360,0.0000000,0.0000000
,0.540,0.900,0.9999364,0.0000000,0.0000000
,0.540,0.920,0.9999367,0.0000000,0.0000000
,0.540,0.940,0.9999371,0.0000000,0.0000000
,0.540,0.960,0.9999374,0.0000000,0.0000000
,0.540,0.980,0.9999378,0.0000000,0.0000000
,0.540,1.000,0.9999381,0.0000000,0.0000000
,0.540,1.020,0.9999385,0.0000000,0.0000000
,0.540,1.040,0.9999388,0.0000000,0.0000000
,0.540,1.060,0.9999391,0.0000000,0.0000000
,0.540,1.080,0.9999394,0.0000000,0.0000000
,0.540,1.100,0.9999397,0.0000000,0.0000000
,0.540,1.120,0.9999400,0.0000000,0.0000000
,0.540,1.140,0.9999403,0.0000000,0.0000000
,0.540,1.160,0.9999406,0.0000000,0.0000000
,0.540,1.180,0.9999409,0.0000000,0.0000000
,0.540,1.200,0.9999412,0.0000000,0.0000000
,0.540,1.220,0.9999415,0.0000000,0.0000000
,0.540,1.240,0.9999418,0.0000000,0.0000000
,0.540,1.260,0.9999421,0.0000000,0.0000000
,0.540,1.280,0.9999424,0.0000000,0.0000000
,0.540,1.300,0.9999426,0.0000000,0.0000000
,0.540,1.320,0.9999429,0.0000000,0.0000000
,0.540,1.340,0.9999432,0.0000000,0.0000000
,0.540,1.360,0.9999434,0.0000000,0.0000000
,0.540,1.380,0.9999437,0.0000000,0.0000000
